Concord,4.1,43.2081366,-71.5375718,42419,869,New Hampshire
Burlington,6.1,44.4758825,-73.212072,42284,870,Vermont
Apex,98.8,35.732652,-78.8502856,42214,871,North Carolina
Midland,0.9,43.6155825,-84.2472116,42181,872,Michigan
Altamonte Springs,2.0,28.6611089,-81.3656242,42150,873,Florida
Hutchinson,0.1,38.0608445,-97.9297743,41889,874,Kansas
Buffalo Grove,-3.4,42.1662831,-87.9631308,41778,875,Illinois
Urbandale,41.5,41.6266555,-93.7121656,41776,876,Iowa
State College,8.7,40.7933949,-77.8600012,41757,877,Pennsylvania
Urbana,10.3,40.1105875,-88.2072697,41752,878,Illinois
Plainfield,203.6,41.632223,-88.2120315,41734,879,Illinois
Manassas,19.5,38.7509488,-77.4752667,41705,880,Virginia
Bartlett,13.1,41.9950276,-88.1856301,41679,881,Illinois
Kearny,2.8,40.7684342,-74.1454214,41664,882,New Jersey
Oro Valley,27.0,32.3909071,-110.966488,41627,883,Arizona
Findlay,5.8,41.04422,-83.6499321,41512,884,Ohio
Rohnert Park,0.0,38.3396367,-122.7010984,41398,885,California
Westfield,3.0,42.1250929,-72.749538,41301,887,Massachusetts
Linden,4.7,40.6220478,-74.2445902,41301,886,New Jersey
Sumter,1.3,33.9204354,-80.3414693,41190,888,South Carolina
Wilkes-Barre,-4.3,41.2459149,-75.8813075,41108,889,Pennsylvania
Woonsocket,-5.2,42.0028761,-71.5147839,41026,890,Rhode Island
Leominster,-1.1,42.5250906,-71.759794,41002,891,Massachusetts
Shelton,7.3,41.3164856,-73.0931641,40999,892,Connecticut
Brea,15.2,33.9166805,-117.9000604,40963,893,California
Covington,-4.7,39.0836712,-84.5085536,40956,894,Kentucky
Rockwall,117.2,32.9312336,-96.4597089,40922,895,Texas
Meridian,-0.9,32.3643098,-88.703656,40921,896,Mississippi
Riverton,61.6,40.521893,-111.9391023,40921,897,Utah
St. Cloud,86.2,28.2489016,-81.2811801,40918,898,Florida
Quincy,0.5,39.9356016,-91.4098726,40915,899,Illinois
Morgan Hill,19.5,37.1305012,-121.6543901,40836,900,California
Warren,-15.2,41.2375569,-80.8184166,40768,901,Ohio
Edmonds,2.9,47.8106521,-122.3773552,40727,902,Washington
Burleson,85.3,32.5420821,-97.3208492,40714,903,Texas
Beverly,2.0,42.5584283,-70.880049,40664,904,Massachusetts
Mankato,24.7,44.1635775,-93.9993996,40641,905,Minnesota
Hagerstown,10.4,39.6417629,-77.7199932,40612,906,Maryland
Prescott,18.1,34.5400242,-112.4685025,40590,907,Arizona
Campbell,4.2,37.2871651,-121.9499568,40584,908,California
Cedar Falls,12.0,42.5348993,-92.4453161,40566,909,Iowa
Beaumont,254.5,33.9294606,-116.977248,40481,910,California
La Puente,-1.6,34.0200114,-117.9495083,40435,911,California
Crystal Lake,5.3,42.2411344,-88.3161965,40388,912,Illinois
Fitchburg,3.5,42.5834228,-71.8022955,40383,913,Massachusetts
Carol Stream,-0.2,41.9125286,-88.1347927,40379,914,Illinois
Hickory,7.0,35.7344538,-81.3444573,40361,915,North Carolina
Streamwood,10.1,42.0255827,-88.1784085,40351,916,Illinois
Norwich,11.6,41.5242649,-72.0759105,40347,917,Connecticut
Coppell,10.3,32.9545687,-97.0150078,40342,918,Texas
San Gabriel,0.9,34.0961111,-118.1058333,40275,919,California
Holyoke,0.9,42.2042586,-72.6162009,40249,920,Massachusetts
Bentonville,97.7,36.3728538,-94.2088172,40167,921,Arkansas
Florence,10.2,34.79981,-87.677251,40059,922,Alabama
Peachtree Corners,-1,33.9698929,-84.2214551,40059,923,Georgia
Brentwood,51.9,36.0331164,-86.7827772,40021,924,Tennessee
Bozeman,41.9,45.6769979,-111.0429339,39860,925,Montana
New Berlin,3.6,42.9764027,-88.1084224,39834,926,Wisconsin
Goose Creek,26.1,32.9810059,-80.0325867,39823,927,South Carolina
Huntsville,13.2,30.7235263,-95.5507771,39795,928,Texas
Prescott Valley,62.9,34.6100243,-112.315721,39791,929,Arizona
Maplewood,12.3,44.9530215,-92.9952153,39765,930,Minnesota
Romeoville,79.5,41.6475306,-88.0895061,39650,931,Illinois
Duncanville,9.7,32.6518004,-96.9083366,39605,932,Texas
Atlantic City,-2.2,39.3642834,-74.4229266,39551,933,New Jersey
Clovis,21.3,34.4047987,-103.2052272,39508,934,New Mexico
The Colony,45.7,33.0806083,-96.8928309,39458,935,Texas
Culver City,1.3,34.0211224,-118.3964665,39428,936,California
Marlborough,7.6,42.3459271,-71.5522874,39414,937,Massachusetts
Hilton Head Island,16.0,32.216316,-80.752608,39412,938,South Carolina
Moorhead,21.3,46.8737648,-96.7678039,39398,939,Minnesota
Calexico,44.0,32.6789476,-115.4988834,39389,940,California
Bullhead City,15.9,35.1359386,-114.5285981,39383,941,Arizona
Germantown,4.1,35.0867577,-89.8100858,39375,942,Tennessee
La Quinta,59.9,33.6633573,-116.3100095,39331,943,California
Lancaster,10.7,39.7136754,-82.5993294,39325,944,Ohio
Wausau,1.7,44.9591352,-89.6301221,39309,945,Wisconsin
Sherman,11.6,33.6356618,-96.6088805,39296,946,Texas
Ocoee,57.9,28.5691677,-81.5439619,39172,947,Florida
Shakopee,85.7,44.7973962,-93.5272861,39167,948,Minnesota
Woburn,4.4,42.4792618,-71.1522765,39083,949,Massachusetts
Bremerton,4.9,47.5673202,-122.6329356,39056,950,Washington
Rock Island,-1.9,41.5094771,-90.5787476,38877,951,Illinois
Muskogee,-0.7,35.7478769,-95.3696909,38863,952,Oklahoma
Cape Girardeau,9.4,37.3058839,-89.5181476,38816,953,Missouri
Annapolis,7.6,38.9784453,-76.4921829,38722,954,Maryland
Greenacres,35.5,26.6276276,-80.1353896,38696,955,Florida
Ormond Beach,5.8,29.2858129,-81.0558894,38661,956,Florida
Hallandale Beach,12.4,25.9812024,-80.148379,38632,957,Florida
Stanton,2.8,33.8025155,-117.9931165,38623,958,California
Puyallup,11.8,47.1853785,-122.2928974,38609,959,Washington
Pacifica,0.5,37.6138253,-122.4869194,38606,960,California
Hanover Park,0.6,41.9994722,-88.1450735,38510,961,Illinois
Hurst,5.8,32.8234621,-97.1705678,38448,962,Texas
Lima,-8.1,40.742551,-84.1052256,38355,963,Ohio
Marana,166.2,32.436381,-111.2224422,38290,964,Arizona
Carpentersville,22.8,42.1211364,-88.2578582,38241,965,Illinois
Oakley,47.7,37.9974219,-121.7124536,38194,966,California
Huber Heights,-0.2,39.843947,-84.1246608,38142,967,Ohio
Lancaster,46.4,32.5920798,-96.7561082,38071,968,Texas
Montclair,12.1,34.0775104,-117.6897776,38027,969,California
Wheeling,4.8,42.1391927,-87.9289591,38015,970,Illinois
Brookfield,-1.9,43.0605671,-88.1064787,37999,971,Wisconsin
Park Ridge,0.1,42.0111412,-87.8406192,37839,972,Illinois
Florence,19.8,34.1954331,-79.7625625,37792,973,South Carolina
Roy,13.3,41.1616108,-112.0263313,37733,974,Utah
Winter Garden,142.5,28.5652787,-81.5861847,37711,975,Florida
Chelsea,7.3,42.3917638,-71.0328284,37670,976,Massachusetts
Valley Stream,3.6,40.6642699,-73.7084645,37659,977,New York
Spartanburg,-6.2,34.9495672,-81.9320482,37647,978,South Carolina
Lake Oswego,5.3,45.4206749,-122.6706498,37610,979,Oregon
Friendswood,28.6,29.5293998,-95.2010447,37587,980,Texas
Westerville,5.7,40.1261743,-82.9290696,37530,981,Ohio
Northglenn,15.5,39.8961821,-104.9811468,37499,982,Colorado
Phenix City,31.9,32.4709761,-85.0007653,37498,983,Alabama
Grove City,35.6,39.8814519,-83.0929644,37490,984,Ohio
Texarkana,7.4,33.425125,-94.0476882,37442,985,Texas
Addison,2.6,41.931696,-87.9889556,37385,986,Illinois
Dover,16.0,39.158168,-75.5243682,37366,987,Delaware
Lincoln Park,-6.7,42.2505943,-83.1785361,37313,988,Michigan
Calumet City,-4.5,41.6155909,-87.5294871,37240,989,Illinois
Muskegon,-7.1,43.2341813,-86.2483921,37213,990,Michigan
Aventura,47.2,25.9564812,-80.1392121,37199,991,Florida
Martinez,3.4,38.0193657,-122.1341321,37165,992,California
Greenfield,4.8,42.9614039,-88.0125865,37159,993,Wisconsin
Apache Junction,15.7,33.4150485,-111.5495777,37130,994,Arizona
Monrovia,0.2,34.1442616,-118.0019482,37101,995,California
Weslaco,28.8,26.1595194,-97.9908366,37093,996,Texas
Keizer,14.4,44.9901194,-123.0262077,37064,997,Oregon
Spanish Fork,78.1,40.114955,-111.654923,36956,998,Utah
Beloit,2.9,42.5083482,-89.0317765,36888,999,Wisconsin
Panama City,0.1,30.1588129,-85.6602058,36877,1000,Florida
